    2.01203e+01     5.87534e+01     9.00000e-01     7.25093e+00   |    2.42514e+01    -8.36723e+00     2.66822e+03     6.03446e+01     1.19496e+02     5.86355e-01
    2.00608e+01     5.94424e+01     9.00000e-01     3.02535e+00   |    2.42568e+01     1.06528e+00     2.66822e+03     6.65348e+01     7.94834e+01     4.65986e-03
    1.97638e+01     6.14653e+01     9.00000e-01     1.17961e+01   |   -6.01939e+01    -1.27574e+01     2.66822e+03     6.49077e+01     6.33597e+01     6.52393e+00
    1.96644e+01     6.03506e+01     9.00000e-01     1.43801e+01   |   -2.45786e+01    -3.25539e+01     2.66822e+03     5.68489e+01     1.74106e+02     1.76741e+00
    2.02665e+01     5.89966e+01     9.00000e-01     1.44053e+00   |   -9.61857e+01    -6.45860e+00     2.66822e+03     6.22083e+01     9.70119e+01     7.80679e-01
    1.95882e+01     6.26689e+01     9.00000e-01     1.22042e+01   |   -4.13365e+01    -3.28522e+00     2.66822e+03     5.85717e+01     9.11849e+01     9.80369e+00
    1.97083e+01     6.13462e+01     9.00000e-01     2.56870e+00   |   -3.20460e+01    -2.26634e-01     2.66822e+03     5.99696e+01     9.22850e+01     1.61950e+01
    2.00187e+01     6.05805e+01     9.00000e-01     1.65136e+00   |   -6.19959e+01     1.72164e+01     2.66822e+03     6.10533e+01     1.09241e+02     6.91826e+00
    1.98624e+01     6.23639e+01     9.00000e-01     6.25856e+00   |   -1.89459e+01    -3.31752e+00     2.66822e+03     6.21168e+01     7.91923e+01     2.74208e+00
    1.98521e+01     5.92602e+01     9.00000e-01     1.24323e+00   |   -5.61988e+01    -2.64207e+01     2.66822e+03     6.12802e+01     9.69496e+01     5.18122e+00
    2.01589e+01     6.01418e+01     9.00000e-01     5.70015e+00   |   -1.20761e+01     6.91991e+00     2.66822e+03     6.11558e+01     1.10866e+02     9.70832e+00
    2.01799e+01     6.08071e+01     9.00000e-01     1.11666e+00   |   -2.87868e+01    -3.43096e+01     2.66822e+03     6.04003e+01     1.07322e+02     1.17268e+01
    2.04436e+01     5.71916e+01     9.00000e-01     1.50827e+01   |    6.83682e+00     7.45884e+00     2.66822e+03     6.56783e+01     5.95127e+01     3.29072e+01
    2.01862e+01     5.91404e+01     9.00000e-01     9.12051e+00   |   -8.31587e+01     9.28278e+00     2.66822e+03     6.21649e+01     9.46072e+01     1.57314e+01
    1.96216e+01     6.24126e+01     9.00000e-01     1.34085e+01   |   -8.83544e+01     1.15003e+01     2.66822e+03     5.81997e+01     1.16654e+02     4.67734e+01
    1.95449e+01     6.28876e+01     9.00000e-01     3.56875e+00   |   -4.68871e+01     4.40809e+00     2.66822e+03     6.26019e+01     7.93829e+01     3.20890e+00
    2.04611e+01     5.94519e+01     9.00000e-01     7.23150e-01   |   -5.52883e+01    -6.82235e+00     2.66822e+03     6.66229e+01     5.68437e+01     6.43784e+00
    2.00393e+01     6.01409e+01     9.00000e-01     1.13136e+01   |   -3.54750e+01     1.92632e+01     2.66822e+03     5.95070e+01     9.13863e+01     5.60486e+00
    1.96576e+01     6.12836e+01     9.00000e-01     5.25808e+00   |   -3.05372e+01     6.95318e+00     2.66822e+03     5.97532e+01     9.40094e+01     1.22715e+01
    2.00735e+01     6.01871e+01     9.00000e-01     6.96809e+00   |   -4.83527e+01     1.25415e+00     2.66822e+03     6.26567e+01     6.83937e+01     7.98630e+00
    1.99020e+01     5.91093e+01     9.00000e-01     1.61272e+01   |    6.50801e+01     9.08377e+00     2.66822e+03     6.83455e+01     8.67163e+01     2.37270e+01
    2.00979e+01     5.84328e+01     9.00000e-01     1.27881e+01   |   -4.76984e+01    -3.88782e+00     2.66822e+03     5.89296e+01     1.34888e+02     1.82332e+00
    1.97821e+01     5.98669e+01     9.00000e-01     3.36315e+00   |   -3.54887e+01    -3.27987e+01     2.66822e+03     6.04914e+01     1.29068e+02     1.92976e+01
    2.01278e+01     5.89697e+01     9.00000e-01     1.78147e+01   |   -3.84455e+01     4.99670e+01     2.66822e+03     5.77151e+01     1.52319e+02     1.66727e+01
    2.06002e+01     5.78170e+01     9.00000e-01     3.26002e-01   |   -8.25597e+01     1.04877e+01     2.66822e+03     6.57559e+01     7.82901e+01     5.79250e+00
    1.95154e+01     6.15551e+01     9.00000e-01     4.02820e+00   |   -5.38504e+01     5.25752e+00     2.66822e+03     6.05901e+01     1.01058e+02     2.70339e+01
    2.02766e+01     5.89290e+01     9.00000e-01     6.47872e+00   |    1.82457e+01     6.88223e+00     2.66822e+03     5.94176e+01     1.56730e+02     9.63127e+00
    1.99206e+01     6.06380e+01     9.00000e-01     9.02533e+00   |   -4.30923e+01     1.84192e+01     2.66822e+03     6.06785e+01     7.11095e+01     3.80879e+01
    1.96253e+01     6.12400e+01     9.00000e-01     5.43126e-01   |   -3.32804e+01     1.42353e+01     2.66822e+03     6.48778e+01     5.88215e+01     3.54414e+00
    2.00354e+01     5.88215e+01     9.00000e-01     3.33458e+00   |   -4.56646e+01    -3.26454e+01     2.66822e+03     5.84725e+01     1.33115e+02     3.79224e+01
    2.01115e+01     5.91770e+01     9.00000e-01     3.62681e+00   |   -6.53820e+01     5.86365e-01     2.66822e+03     6.43720e+01     7.42235e+01     3.22779e+01
    2.03334e+01     5.83241e+01     9.00000e-01     4.96713e+00   |   -3.28186e+00     5.28623e+00     2.66822e+03     6.32305e+01     8.15145e+01     2.71940e+01
    2.01199e+01     5.92963e+01     9.00000e-01     7.97752e+00   |   -6.54488e+01     1.15134e+01     2.66822e+03     6.12617e+01     8.68589e+01     1.61532e+01
    1.96786e+01     6.12995e+01     9.00000e-01     3.16181e+00   |   -5.53838e+01    -4.34069e-01     2.66822e+03     6.83315e+01     5.12555e+01     1.94643e+01
    1.96061e+01     6.04322e+01     9.00000e-01     2.16099e+01   |   -2.75931e+01    -2.48354e+00     2.66822e+03     6.21458e+01     8.41003e+01     2.78363e+01
    1.97473e+01     6.08097e+01     9.00000e-01     7.72570e+00   |   -5.13043e+01     2.53914e+00     2.66822e+03     6.15526e+01     9.76282e+01     2.56025e+00
    2.02438e+01     5.99172e+01     9.00000e-01     1.44436e+01   |    2.79936e+00     1.00558e+01     2.66822e+03     6.36158e+01     7.18787e+01     4.40173e-02
    1.99670e+01     6.14759e+01     9.00000e-01     4.44939e+00   |   -2.67175e+00    -9.30743e+00     2.66822e+03     6.69163e+01     6.49806e+01     1.49581e+01
    2.02398e+01     6.02233e+01     9.00000e-01     1.23194e+01   |   -3.60987e+01    -9.69009e+00     2.66822e+03     6.18158e+01     8.38052e+01     2.59791e+01
    2.01081e+01     6.18825e+01     9.00000e-01     7.30959e+00   |   -2.42222e+01    -6.09342e-01     2.66822e+03     6.30883e+01     9.09551e+01     1.01920e+01
    2.04588e+01     5.88956e+01     9.00000e-01     7.73902e+00   |    5.94007e+00     8.27292e+00     2.66822e+03     6.44541e+01     7.84606e+01     1.91504e+01
    1.99411e+01     5.97671e+01     9.00000e-01     9.83653e+00   |   -5.95831e+01     7.22609e+00     2.66822e+03     5.97495e+01     9.74122e+01     1.29123e+00
    1.98485e+01     6.05428e+01     9.00000e-01     5.87304e+00   |   -4.76116e+01     2.46415e+01     2.66822e+03     6.59874e+01     5.59053e+01     2.40851e+01
    2.00400e+01     6.15950e+01     9.00000e-01     1.19207e+01   |   -1.87628e+01     3.64302e+01     2.66822e+03     6.27914e+01     8.30294e+01     5.80504e+00
    2.04449e+01     5.75269e+01     9.00000e-01     1.31166e+01   |   -7.69988e+01     4.96742e+00     2.66822e+03     6.09614e+01     1.03797e+02     1.08444e+01
    1.99559e+01     6.01302e+01     9.00000e-01     7.84245e+00   |   -3.78300e+01     8.29209e+00     2.66822e+03     6.27841e+01     8.01911e+01     3.91887e+00
    2.02433e+01     5.98202e+01     9.00000e-01     8.33991e+00   |   -4.54076e+01     2.18772e+01     2.66822e+03     5.96488e+01     9.60531e+01     1.05056e+00
    2.01750e+01     5.89380e+01     9.00000e-01     1.92874e+01   |   -4.75418e+01     1.08022e+01     2.66822e+03     6.74649e+01     5.50984e+01     1.43513e+01
    2.02859e+01     5.89225e+01     9.00000e-01     1.39977e+00   |   -5.34589e+01     1.68813e+01     2.66822e+03     6.74079e+01     5.58714e+01     9.63733e+00
    1.99597e+01     5.87148e+01     9.00000e-01     8.45968e+00   |   -6.60092e+01    -1.12483e+00     2.66822e+03     6.13337e+01     7.92247e+01     2.24427e+01
    2.00736e+01     6.09268e+01     9.00000e-01     6.46259e+00   |   -7.45360e+01     1.79384e+01     2.66822e+03     6.56877e+01     7.38796e+01     2.51923e-01
    1.97931e+01     6.07463e+01     9.00000e-01     1.44503e+01   |   -7.28616e+01     2.70002e+01     2.66822e+03     5.89791e+01     1.30396e+02     1.50712e+00
    2.00061e+01     6.02550e+01     9.00000e-01     5.55631e+00   |   -6.47168e+01    -9.47884e+00     2.66822e+03     5.68803e+01     1.84642e+02     6.28717e+00
    1.96461e+01     6.06249e+01     9.00000e-01     2.03118e+01   |   -5.34127e+01    -2.96518e+00     2.66822e+03     6.30432e+01     7.18706e+01     1.30324e-02
    2.05650e+01     5.91909e+01     9.00000e-01     1.03009e+00   |   -5.48462e+01     1.50268e+01     2.66822e+03     5.88892e+01     1.21171e+02     2.89150e+00
    1.94772e+01     6.04504e+01     9.00000e-01     2.44621e+00   |   -4.15791e+01     8.91345e+00     2.66822e+03     6.11548e+01     9.59048e+01     6.38683e+00
    1.98524e+01     5.95191e+01     9.00000e-01     5.43920e+00   |   -1.30274e+01    -8.45889e-01     2.66822e+03     5.94092e+01     1.26268e+02     3.77544e-01
    1.99349e+01     5.83990e+01     9.00000e-01     2.32483e-01   |   -2.91567e+01    -1.08325e+01     2.66822e+03     6.14644e+01     9.10536e+01     1.70425e+01
    2.02629e+01     5.86049e+01     9.00000e-01     1.86210e+01   |   -2.74349e+01     6.52152e+00     2.66822e+03     5.95499e+01     1.01540e+02     8.21719e+00
    2.02226e+01     6.02486e+01     9.00000e-01     2.06060e+01   |   -4.39036e+01    -5.10426e+00     2.66822e+03     6.09953e+01     7.69400e+01     1.43085e+01
    1.99527e+01     6.18051e+01     9.00000e-01     1.36418e+01   |   -5.86200e+01    -2.31747e+01     2.66822e+03     5.65983e+01     3.41905e+02     2.46801e-02
    1.98506e+01     6.02347e+01     9.00000e-01     4.21669e+00   |   -4.35912e+01    -1.68260e+01     2.66822e+03     6.11323e+01     8.51529e+01     6.75127e-02
    2.05353e+01     5.81112e+01     9.00000e-01     9.74249e+00   |   -3.92323e+01    -1.39678e+01     2.66822e+03     6.05884e+01     9.17969e+01     1.54828e+00
    2.02530e+01     5.90054e+01     9.00000e-01     1.70613e+01   |   -3.52833e+01    -4.55461e+00     2.66822e+03     6.07134e+01     8.77872e+01     8.55779e-01
    1.91703e+01     6.29677e+01     9.00000e-01     1.43559e+01   |   -2.40026e+02     5.06531e+01     2.66822e+03     6.75354e+01     1.24061e+02     7.95975e+00
    2.00483e+01     6.04746e+01     9.00000e-01     2.47128e+00   |   -6.42390e+01     2.97884e-01     2.66822e+03     6.14138e+01     9.45971e+01     2.01876e+01
    1.92891e+01     6.50570e+01     9.00000e-01     5.02949e+00   |   -6.25501e+01    -1.17519e+00     2.66822e+03     6.27773e+01     8.13451e+01     4.18819e+01
    2.06631e+01     5.71305e+01     9.00000e-01     1.82674e+01   |   -3.27923e+01    -2.54491e+01     2.66822e+03     6.23222e+01     8.71537e+01     1.19327e+01
    1.98857e+01     6.05367e+01     9.00000e-01     1.68536e+00   |   -3.45064e+01    -2.63359e+01     2.66822e+03     5.86344e+01     1.58139e+02     3.49367e+01
    1.99585e+01     6.06290e+01     9.00000e-01     2.58325e+00   |   -5.49189e+01     2.11640e+01     2.66822e+03     6.17076e+01     7.72261e+01     1.13666e+01
    2.02103e+01     5.91605e+01     9.00000e-01     2.44811e+00   |   -4.57990e+01    -3.08061e+01     2.66822e+03     6.19315e+01     1.01833e+02     1.37359e+01
    2.06527e+01     5.59965e+01     9.00000e-01     5.96000e+00   |   -2.09140e+01    -4.73093e+00     2.66822e+03     6.13145e+01     9.27503e+01     1.02502e+00
    1.98371e+01     5.94443e+01     9.00000e-01     2.69288e+01   |   -1.91303e+01    -1.25633e+01     2.66822e+03     6.48735e+01     9.75704e+01     4.44581e+00
    2.00131e+01     6.23044e+01     9.00000e-01     6.11319e+00   |   -3.06416e+01    -1.20706e+01     2.66822e+03     6.23815e+01     8.09556e+01     4.80816e+00
    1.95313e+01     6.11028e+01     9.00000e-01     1.21569e+00   |   -4.60250e+01     1.70634e+00     2.66822e+03     6.19601e+01     9.22869e+01     2.41551e+01
    1.99114e+01     5.99242e+01     9.00000e-01     5.92406e-01   |    2.63611e+01     6.64865e+00     2.66822e+03     6.87067e+01     6.28295e+01     1.39730e+01
    2.01478e+01     5.87534e+01     9.00000e-01     5.48313e+00   |   -4.69951e+01    -1.77218e+00     2.66822e+03     6.17217e+01     8.56435e+01     8.55786e+01
    2.05157e+01     5.98010e+01     9.00000e-01     1.44403e+01   |    5.07102e+01     1.50922e+01     2.66822e+03     7.24025e+01     5.46825e+01     9.62444e+00
    1.98525e+01     5.93726e+01     9.00000e-01     2.61494e+00   |   -7.31940e+01    -1.90660e+01     2.66822e+03     6.37696e+01     8.60857e+01     8.84360e+00
    2.02130e+01     5.92650e+01     9.00000e-01     8.03012e+00   |   -5.73250e+01    -9.17919e+00     2.66822e+03     6.87754e+01     5.01043e+01     2.20800e+01
    1.97182e+01     6.19279e+01     9.00000e-01     3.34129e+01   |   -5.31474e+01     1.92725e+01     2.66822e+03     6.40963e+01     7.49922e+01     4.52055e+00
    2.02362e+01     5.91976e+01     9.00000e-01     2.90889e+00   |   -1.44191e+01     1.84678e+01     2.66822e+03     6.32654e+01     7.89301e+01     1.76803e+01
    1.97751e+01     6.06811e+01     9.00000e-01     5.73055e+00   |    3.32952e+01     1.16518e+01     2.66822e+03     6.22035e+01     1.14835e+02     6.23481e+01
    2.02148e+01     6.02492e+01     9.00000e-01     4.17130e+00   |   -4.60391e+01    -4.97640e+00     2.66822e+03     5.98776e+01     9.96989e+01     7.25066e+00
    2.00149e+01     6.07944e+01     9.00000e-01     1.94548e+01   |    1.56459e+01     1.58606e+01     2.66822e+03     6.55576e+01     8.26692e+01     1.65627e+01
    1.96456e+01     6.17902e+01     9.00000e-01     4.89378e+00   |   -6.73471e+01     1.50708e+01     2.66822e+03     6.13862e+01     8.14575e+01     1.16822e+01
    2.00731e+01     6.01789e+01     9.00000e-01     3.27257e-01   |   -5.28753e+01    -3.75792e+00     2.66822e+03     5.85189e+01     1.25807e+02     2.00077e+01
    1.97268e+01     6.15379e+01     9.00000e-01     4.36401e+00   |   -4.81311e+01     1.14865e+01     2.66822e+03     6.16104e+01     8.71555e+01     2.68740e+01
    1.96518e+01     6.04504e+01     9.00000e-01     1.07376e+01   |    2.14837e+01    -1.01110e+00     2.66822e+03     6.28285e+01     9.39991e+01     1.12098e+01
    2.00760e+01     5.95402e+01     9.00000e-01     4.44378e+00   |   -4.96899e+01     1.95856e+01     2.66822e+03     6.07021e+01     9.83294e+01     1.94623e+01
    2.03199e+01     6.14814e+01     9.00000e-01     1.06739e+01   |   -5.56611e+01     5.41135e-02     2.66822e+03     6.43698e+01     5.42239e+01     1.80510e+01
    2.02013e+01     6.03547e+01     9.00000e-01     7.14260e+00   |    1.13279e+01    -4.40876e+00     2.66822e+03     6.54942e+01     8.46027e+01     1.18119e+01
    2.01108e+01     5.88030e+01     9.00000e-01     6.55259e+00   |   -7.67852e+01    -9.43660e+00     2.66822e+03     6.66119e+01     6.48112e+01     1.21288e+01
    2.04362e+01     5.99854e+01     9.00000e-01     7.03392e+00   |   -5.16057e+01     2.40381e+00     2.66822e+03     6.08257e+01     8.47816e+01     2.42879e+01
    2.00204e+01     5.95531e+01     9.00000e-01     8.97722e-01   |   -6.11455e+01     3.93770e+00     2.66822e+03     5.63406e+01     1.80494e+02     1.20548e-01
    2.01430e+01     5.88756e+01     9.00000e-01     2.81341e+00   |   -6.23273e+01     1.16220e+01     2.66822e+03     5.85503e+01     1.14028e+02     5.43051e+00
    1.96957e+01     6.10044e+01     9.00000e-01     2.71636e+00   |   -3.09915e+01     2.41914e+00     2.66822e+03     5.96424e+01     1.06392e+02     2.96141e+01
    1.96951e+01     6.08405e+01     9.00000e-01     3.28985e+00   |   -5.20717e+00    -7.56569e+00     2.66822e+03     6.62089e+01     6.16595e+01     2.60836e+00
    2.05356e+01     5.76944e+01     9.00000e-01     1.10493e+01   |   -5.63526e+01     2.78688e+00     2.66822e+03     6.33077e+01     7.78864e+01     2.76879e+01
    1.96606e+01     6.09165e+01     9.00000e-01     1.53354e+01   |   -7.00236e+01    -2.53608e+00     2.66822e+03     6.03446e+01     9.53057e+01     4.46169e+00
    2.01626e+01     5.88910e+01     9.00000e-01     3.62024e+00   |   -7.11164e-01     1.47654e+01     2.66822e+03     6.26812e+01     8.76450e+01     7.42374e+00
    1.99206e+01     5.89347e+01     9.00000e-01     6.47778e+00   |   -3.08363e+02    -2.61647e+01     2.66822e+03     6.68062e+01     1.96672e+02     6.25767e+00
    1.99757e+01     5.98421e+01     9.00000e-01     1.26460e+01   |   -2.16839e+07     9.93358e+05     2.66822e+03     7.90104e+05     2.35650e+02     3.57789e+00
    1.94420e+01     6.03770e+01     9.00000e-01     2.36171e+01   |   -4.37671e+01     3.53764e+01     2.66822e+03     5.84354e+01     1.64597e+02     1.82788e+01
    2.02020e+01     5.81246e+01     9.00000e-01     1.39268e+01   |    3.68270e+01     1.00397e+01     2.66822e+03     6.09415e+01     1.04672e+02     1.06672e+01
    2.00736e+01     5.84180e+01     9.00000e-01     6.14978e+00   |   -6.18885e+01     4.11712e+01     2.66822e+03     6.00879e+01     1.45720e+02     7.43678e+00
    2.06365e+01     6.06631e+01     9.00000e-01     4.05283e+00   |   -1.83877e+01     1.33401e+01     2.66822e+03     6.22592e+01     8.65198e+01     1.68180e+01
    2.02678e+01     6.04220e+01     9.00000e-01     1.55081e+01   |   -3.90660e+01     1.77587e+01     2.66822e+03     6.68745e+01     5.80854e+01     4.85970e+00
    1.98682e+01     6.11514e+01     9.00000e-01     5.09704e-01   |   -4.32653e-01     1.73650e+01     2.66822e+03     6.02547e+01     1.11335e+02     1.23817e+01
    2.02737e+01     5.86113e+01     9.00000e-01     6.21278e+00   |   -7.67873e+01    -5.90693e+00     2.66822e+03     6.19727e+01     9.78564e+01     1.10720e+01
    2.01637e+01     5.94073e+01     9.00000e-01     3.07849e+00   |   -6.70450e+01     4.82499e+00     2.66822e+03     6.45936e+01     6.61202e+01     2.35112e+01
    2.02409e+01     5.72087e+01     9.00000e-01     1.68980e+01   |   -2.78994e+09    -3.82978e+08     2.66822e+03     2.28009e+08     1.04523e+02     3.78012e+00
    2.00134e+01     5.90039e+01     9.00000e-01     2.23530e+01   |   -8.56829e+01     3.30567e+01     2.66822e+03     6.02497e+01     1.20581e+02     1.64669e+01
    2.04099e+01     5.86630e+01     9.00000e-01     2.59480e+00   |   -2.79870e+01    -2.97660e-01     2.66822e+03     6.23976e+01     7.59234e+01     8.89617e-01
    1.98335e+01     6.12850e+01     9.00000e-01     2.93104e+00   |   -2.16796e+01    -1.33991e+01     2.66822e+03     6.22819e+01     1.06993e+02     6.84763e+01
    2.00490e+01     6.02571e+01     9.00000e-01     1.40209e+00   |   -7.59369e+01    -3.53943e-01     2.66822e+03     6.18221e+01     9.32451e+01     1.48191e+01
    2.00624e+01     6.05044e+01     9.00000e-01     2.35057e+01   |   -7.34116e+01    -1.32356e+01     2.66822e+03     5.87402e+01     9.98749e+01     8.70249e+00
    2.03852e+01     6.02903e+01     9.00000e-01     2.20839e+01   |   -4.55267e+01    -1.23222e+01     2.66822e+03     5.81258e+01     1.15281e+02     1.96953e+00
    2.01421e+01     5.96373e+01     9.00000e-01     7.14116e+00   |   -5.76996e+01     2.00845e+01     2.66822e+03     5.96829e+01     1.04162e+02     1.70645e+01
    1.99886e+01     5.95098e+01     9.00000e-01     1.20235e+01   |   -2.24276e+01     7.94384e+00     2.66822e+03     6.11807e+01     8.21719e+01     6.03790e-01
    2.00158e+01     6.09442e+01     9.00000e-01     3.26729e+00   |   -8.54009e+01    -1.50717e+01     2.66822e+03     6.06935e+01     1.01685e+02     4.00389e+01
    2.04602e+01     5.91865e+01     9.00000e-01     5.80906e+00   |   -6.12095e+01    -1.78263e+01     2.66822e+03     6.25905e+01     8.02288e+01     4.36811e+00
    1.99875e+01     6.10185e+01     9.00000e-01     5.15133e+00   |   -3.62245e+01     5.83861e+00     2.66822e+03     6.45298e+01     6.30033e+01     1.62350e-01
    2.02526e+01     5.93150e+01     9.00000e-01     9.97901e+00   |   -4.65783e+01    -9.29808e+00     2.66822e+03     5.87539e+01     8.70619e+01     1.26788e+00
    2.00658e+01     5.94045e+01     9.00000e-01     3.43177e-01   |   -5.33063e+01     8.57731e+00     2.66822e+03     5.87893e+01     1.04811e+02     1.91977e+01
    1.98230e+01     5.91777e+01     9.00000e-01     1.36370e+01   |   -2.42249e+01     4.04114e+00     2.66822e+03     6.34316e+01     8.25070e+01     1.89322e+01
    2.01942e+01     6.07490e+01     9.00000e-01     1.17276e+00   |   -1.37611e+01    -2.09258e+01     2.66822e+03     6.31589e+01     8.34300e+01     9.67433e-02
    1.96560e+01     6.09601e+01     9.00000e-01     1.45892e+01   |    8.52475e+00     1.94787e+01     2.66822e+03     5.78611e+01     1.52986e+02     1.00917e+01
    1.94973e+01     6.18619e+01     9.00000e-01     7.81248e+00   |   -3.33521e+01    -1.42793e+00     2.66822e+03     6.11970e+01     8.68195e+01     1.86441e+01
    1.99800e+01     5.91312e+01     9.00000e-01     2.91456e+00   |   -2.85862e+01     9.14609e+00     2.66822e+03     5.93733e+01     1.05069e+02     3.70381e+01
    2.01305e+01     5.88122e+01     9.00000e-01     2.62078e+01   |    2.03732e+01     1.57346e+01     2.66822e+03     6.65148e+01     7.00957e+01     2.90910e+01
    2.02520e+01     5.98270e+01     9.00000e-01     5.63309e+00   |   -3.87247e+01     5.72001e-01     2.66822e+03     6.10206e+01     1.11768e+02     4.23972e-01
    2.01268e+01     5.99853e+01     9.00000e-01     3.45859e+00   |    9.02700e-01    -7.67718e-01     2.66822e+03     6.11977e+01     8.17562e+01     3.11750e+01
    1.97916e+01     6.04921e+01     9.00000e-01     6.75202e+00   |   -6.07945e+01     1.12843e+01     2.66822e+03     6.37947e+01     6.17563e+01     3.03346e+01
    1.99798e+01     6.03420e+01     9.00000e-01     6.93835e+00   |    6.58862e+00     1.34679e+00     2.66822e+03     6.41632e+01     8.11827e+01     2.50405e+01
    2.04187e+01     5.85127e+01     9.00000e-01     1.60396e+01   |    1.08983e+01     2.40768e+01     2.66822e+03     6.04116e+01     1.52197e+02     4.60389e+01
    1.99145e+01     5.99041e+01     9.00000e-01     5.45638e-01   |   -1.72950e+01    -7.16786e+00     2.66822e+03     5.70764e+01     1.57446e+02     3.36399e+00
    2.04445e+01     5.86627e+01     9.00000e-01     8.89794e+00   |   -1.00848e+02    -1.05603e+02     2.66822e+03     5.97524e+01     1.83839e+02     7.40026e+00
    2.00750e+01     5.82214e+01     9.00000e-01     2.20148e+00   |   -5.74056e+01    -1.73560e+00     2.66822e+03     6.19500e+01     7.31202e+01     1.54324e+01
    2.02573e+01     5.86504e+01     9.00000e-01     2.76415e+00   |   -8.29507e+01     1.53289e+01     2.66822e+03     6.19479e+01     9.57223e+01     1.07829e+01
    2.02316e+01     5.90585e+01     9.00000e-01     7.77348e+00   |   -1.79142e+01     1.33633e+01     2.66822e+03     5.96357e+01     9.78902e+01     5.03940e+00
    1.90495e+01     6.33260e+01     9.00000e-01     2.28454e+00   |   -6.50073e+01    -3.24177e+00     2.66822e+03     6.43729e+01     6.91482e+01     1.97071e+00
    1.97090e+01     6.15110e+01     9.00000e-01     1.38632e+01   |   -6.18183e+01    -8.28557e+00     2.66822e+03     5.77627e+01     1.31139e+02     1.47359e+00
    1.97211e+01     6.08573e+01     9.00000e-01     6.43865e+00   |   -6.41833e+01     1.59059e+01     2.66822e+03     6.73632e+01     5.22430e+01     1.43846e+01
    2.03255e+01     5.98826e+01     9.00000e-01     8.32795e+00   |   -3.39248e+01    -2.47722e+01     2.66822e+03     6.06542e+01     1.07149e+02     4.39307e+00
    1.97046e+01     6.15699e+01     9.00000e-01     2.92827e+00   |    2.17158e+00    -1.39947e+01     2.66822e+03     6.33491e+01     8.04014e+01     7.44488e+00
    1.99765e+01     5.75916e+01     9.00000e-01     3.26670e+00   |   -2.34774e+01     5.37329e+00     2.66822e+03     5.77872e+01     1.23733e+02     1.01211e+01
    1.99289e+01     6.01458e+01     9.00000e-01     1.92702e-01   |    6.39906e+00    -1.89220e+01     2.66822e+03     5.96411e+01     1.22578e+02     1.04549e+01
    2.00150e+01     6.03444e+01     9.00000e-01     4.80119e+00   |   -8.39036e+01    -4.36620e+01     2.66822e+03     5.47807e+01     5.32936e+02     5.76617e+00
    1.97923e+01     5.88604e+01     9.00000e-01     5.25572e+00   |    2.25582e+01    -2.34592e+01     2.66822e+03     6.41489e+01     8.06446e+01     7.04111e+01
    2.00920e+01     5.96915e+01     9.00000e-01     1.30000e+01   |   -2.52961e+01     7.60937e+00     2.66822e+03     5.94993e+01     1.11238e+02     2.98617e+01
    1.95824e+01     5.97884e+01     9.00000e-01     1.19451e+00   |   -3.05188e+01    -3.78346e+01     2.66822e+03     5.79356e+01     1.36213e+02     3.36274e+01
    1.98744e+01     6.13332e+01     9.00000e-01     3.17747e+00   |   -4.00314e+01    -1.47389e+00     2.66822e+03     6.12214e+01     7.00628e+01     2.01488e+01
    2.00137e+01     6.02571e+01     9.00000e-01     1.68322e+01   |   -3.14206e+01     8.10665e+00     2.66822e+03     5.97770e+01     1.20145e+02     4.41009e+00
    1.99425e+01     5.82982e+01     9.00000e-01     1.79651e+01   |   -8.85895e+01    -2.10206e+01     2.66822e+03     6.04040e+01     1.09158e+02     3.40268e+01
    2.05763e+01     5.82215e+01     9.00000e-01     7.72648e+00   |   -1.04906e+02    -8.10594e+00     2.66822e+03     6.23519e+01     1.07610e+02     2.15916e+00
    2.03509e+01     5.79507e+01     9.00000e-01     1.83970e+01   |   -5.31953e+01    -2.17439e-02     2.66822e+03     6.81499e+01     5.29239e+01     3.49746e+01
    1.99624e+01     6.04263e+01     9.00000e-01     1.32235e+01   |   -9.11733e+01     3.67171e+00     2.66822e+03     6.08771e+01     9.55039e+01     7.45448e+00
    1.98276e+01     5.85096e+01     9.00000e-01     1.20179e+01   |   -5.28077e+01    -2.97480e+01     2.66822e+03     5.85850e+01     1.01862e+02     3.31200e+00
    2.01963e+01     5.99838e+01     9.00000e-01     2.73829e+01   |   -3.00425e+01     1.63689e+01     2.66822e+03     6.11435e+01     9.80192e+01     1.41933e+00
    1.98288e+01     6.04967e+01     9.00000e-01     2.45632e+01   |    6.95475e+00     8.86491e+00     2.66822e+03     6.44097e+01     8.06827e+01     5.89372e+00
    2.00521e+01     5.83438e+01     9.00000e-01     6.44734e+00   |   -6.60004e+01     1.05979e+01     2.66822e+03     6.51374e+01     6.95602e+01     4.72695e-01
    2.02205e+01     5.97545e+01     9.00000e-01     5.25854e-01   |   -7.05586e+01     2.23883e+00     2.66822e+03     6.36691e+01     6.60133e+01     9.58489e+00
    1.97779e+01     6.26247e+01     9.00000e-01     6.21182e+00   |    5.00269e+01     7.50640e+00     2.66822e+03     6.84497e+01     6.93046e+01     3.00309e+01
    1.99281e+01     6.10200e+01     9.00000e-01     5.17613e+00   |   -5.95337e+01     1.79355e+01     2.66822e+03     6.79580e+01     5.84864e+01     1.12177e+00
    2.01906e+01     5.87978e+01     9.00000e-01     1.54736e+01   |   -4.60404e+00     2.01787e+01     2.66822e+03     6.97269e+01     5.10462e+01     3.88125e-01
